genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,is_hit
edm,0.4465842598539342,0.5463661322602955,F#,-4.319584765187177,major,0.22561657320313305,0.2691760125570104,0.05039245565664602,0.03735438623840775,0.5839350005759213,112.76335420511379,203449.4631729141,4,74,0
edm,0.7012344266681373,0.4643729082016935,G#,-19.099429261828995,minor,0.2240649574113283,0.4596955396407874,0.1385148443114439,0.16263727664725008,0.19624301972081898,142.30705823018798,284860.6204856574,3,64,0
r&b,0.48043727633979133,0.12611335075465493,B,-3.872163298205301,major,0.32970828736819185,0.2643452791916696,0.5109039039308495,0.2502848441947245,0.7194990788481501,113.26518406381955,299720.71706622,4,73,0
hip-hop,0.4501426911229657,0.5052882021211796,A,-0.514330403095272,major,0.38230388974888135,0.2899971608271767,0.018755507321944212,0.5202943590536067,0.6591211993477571,117.44297673521488,209824.4136139058,4,76,1
r&b,0.601804954390684,0.6417554138113479,F,-0.19635911391574012,major,0.23611753213800188,0.17025264103022594,0.06753733080961946,0.14681609026391215,0.5938256015919939,123.74072078134824,172985.96725645397,4,80,1
rock,0.577405085176054,0.8475877672254661,D#,-3.1410810652939674,major,0.25335889769189623,0.41208692361953986,0.0421306902314919,0.16045503424621604,0.43066911117321494,97.7282693485904,242770.88879980793,4,69,0
rock,0.7059688153444305,0.5572041262787658,A#,-24.776809753027713,minor,0.13071904145464966,0.04401403341205335,0.013640278132536597,0.042291950507134995,0.4814816383334915,173.60025604028675,190309.67343341548,4,66,0
edm,0.8476695988010031,0.5327108533596134,F#,-24.79376653232222,major,0.08931592451657,0.11910944759284191,0.06990277098163472,0.2918131456865368,0.8429819210516105,95.87749061782591,296968.92168177955,4,90,1
pop,0.7192417848792939,0.37539399005598173,F,-1.5038921124646372,major,0.21511867712143523,0.25413086424894105,0.08513712773185088,0.16108353228871206,0.5393253411484278,93.01627307055026,205787.4359629196,4,81,1
edm,0.5065586100373998,0.4265429468083276,C,-22.280621082304414,major,0.05596400493021465,0.2926357632490629,0.2144719033959179,0.28730538838875397,0.34775815554351774,143.67406375402103,181290.50709406193,4,71,0
edm,0.594713123858394,0.829981645254761,F#,-18.25599061437876,major,0.13066983863550216,0.036381248254573575,0.04744243870523678,0.3791347370912413,0.5589318876409581,127.91216070032037,77446.49003143318,4,82,1
hip-hop,0.7078499402662721,0.6466784545842077,A#,-2.808049596613703,major,0.21066313295408715,0.07938720487700354,0.040708846445524055,0.13673384478143644,0.6551962506181583,116.47332290401641,265118.44582067034,4,79,1
pop,0.5515291211563593,0.7396078623756036,G,-15.063358080306719,major,0.068694812848252,0.25422777672286434,0.09712140658005437,0.2312758966800714,0.3952840605286476,109.52296827375655,296589.7466014691,3,81,1
pop,0.7938773225179686,0.36554684899441225,C#,-17.926241957233728,major,0.05152415315843786,0.014182334263323661,0.31707561453348176,0.6119972358185691,0.5875526442758225,117.14884213761792,313386.09928613866,4,70,0
classical,0.41509841428313193,0.38970490237784705,D#,-20.937954541267445,major,0.13959831264816688,0.08569813671727729,0.06184916193329414,0.06832715426170716,0.5683216212515346,98.57700868990808,185736.49278078222,5,48,0
r&b,0.6029110145640252,0.8136825223726227,G#,-3.158680081001684,major,0.15906541465175203,0.6912534332418427,0.19736015692943817,0.11501659142161745,0.6748422537045972,177.43144889646277,165524.05370648386,3,76,1
pop,0.7409411101747838,0.34959572577121273,A,-11.629604424326576,major,0.16355762570564003,0.26387078951073256,0.025217894800616886,0.1068712511451997,0.5259724956282272,94.27657717846546,296425.31516009,4,69,0
hip-hop,0.5005409609432088,0.22904187678906465,G,-18.49567918359241,minor,0.07937352550870867,0.26593443812906303,0.02939392901022471,0.039229066990828954,0.5138840754122499,90.65956229638164,172865.05994792643,4,67,0
edm,0.6138807611146185,0.4624518161214871,A#,-11.499378942944126,minor,0.2429730788223155,0.14794831544412773,0.03396821441578981,0.26556800603076436,0.215909555555108,131.0653294013952,115719.10678288763,4,69,0
latin,0.7981017785673423,0.5662688413952737,C,-1.5780850792152883,minor,0.12755339568335144,0.09964286318234604,0.054128430348054014,0.34204243587816535,0.6898447355856886,177.64960122247388,200189.46606780894,4,85,1
pop,0.5643090222454935,0.6597124885961257,F#,-22.989820846187207,minor,0.24710832295167237,0.3244581522210819,0.010114843858314397,0.1662349911184438,0.41721481599850097,167.12114832281463,175283.70694701912,4,89,1
hip-hop,0.34603619071021896,0.352217120830288,F#,-11.261286569675338,minor,0.1213338235175646,0.08584796459179045,0.018746238202882532,0.3662033189170129,0.47713317645995207,148.26266881324776,151813.44692587748,4,76,1
indie,0.7073264417917823,0.5704897040693742,C#,-9.711435450299078,minor,0.03972698788017135,0.5047996252675695,0.32086710335773133,0.1334798016044014,0.3403591507291833,120.67658427549414,243417.1809904513,5,58,0
pop,0.5448636158431067,0.29711171924129987,C#,-21.899049372543814,minor,0.016547625019901306,0.18998257831455764,0.18803141100810128,0.10568296035980956,0.6285077487344707,127.03661553531684,199480.78950164386,4,74,0
pop,0.7995895142160889,0.7866580450466744,B,-8.056710200437848,minor,0.15155893644391497,0.1788227822998111,0.011618390967199719,0.13608423722670598,0.37152197453676195,61.753727310235796,283889.2803541103,4,83,1
jazz,0.6054104833934152,0.7291128025440853,E,-6.07340500652144,major,0.23764429858902736,0.11395900085391862,0.1455913249735017,0.07571199300321697,0.6952672406662661,181.17519150778787,207874.6611169187,4,74,0
edm,0.6932540002038591,0.5991011389688958,C#,-6.268400729697614,major,0.14485897287823318,0.016713568775065517,0.029764974953685366,0.08364680297445719,0.5257250548213166,143.91441479932496,257453.24423447176,4,87,1
hip-hop,0.9041847500072661,0.5608507342072149,G#,-20.705649728804516,major,0.2623384576150731,0.3835679801924589,0.18426672795830953,0.2804831572822266,0.515817773258665,180.53931815481548,258119.11591813236,4,92,1
pop,0.5012140353243079,0.5066127189593387,C,-9.066615916083812,minor,0.12894659877455758,0.5892199244144228,0.024821153072055388,0.0020717005501960043,0.38636899779696954,127.05528515799871,180738.31442359975,4,87,1
pop,0.7411257695487172,0.4525120198355554,D#,-10.406930355643212,major,0.30619397244990865,0.6830835448815888,0.026525463390263033,0.09553890010688852,0.5164278601213016,137.8465742287058,205408.73337530417,4,96,1
hip-hop,0.7713140912994915,0.31554011451879777,A,-19.006653971256195,major,0.044150089163688115,0.1970422279790364,0.10744642148119898,0.3740252901639213,0.2842408390032107,150.41376765877774,282689.2615167996,4,79,1
indie,0.8330388957076541,0.6814567192446338,C,-24.635037957085856,major,0.2795820204951758,0.48565429579731334,0.0443624846879103,0.027903802535820962,0.3310527691149375,65.68267090224428,281375.42694989534,4,67,0
rock,0.5574085416676586,0.7381172133722034,A,-1.0151128554436752,minor,0.03214108263709279,0.3576930164507037,0.07578006223441268,0.20992561514143981,0.3532870984925025,113.91252409127435,224433.52181336322,3,70,0
r&b,0.7039259320273259,0.4835909683090029,E,-4.926182643492641,major,0.05666177219912122,0.17236915617989051,0.031984609505283305,0.21758089030973185,0.5772826780537882,132.05941038333785,211929.26918530767,4,72,0
indie,0.8521763397438048,0.42702750867273825,G#,-7.421818487667764,major,0.06095605953957362,0.5920557994322524,0.31160445565608486,0.18773953774117896,0.6164877695150639,179.85729760411903,233713.97555242534,4,61,0
rock,0.43133462914792614,0.8302734778842932,C,-16.949113964316055,minor,0.19875876296710962,0.46721800236196986,0.02650751612873687,0.10804567398868635,0.49451860809568776,158.58836682698973,223689.17077919465,4,75,0
pop,0.5810552747869946,0.5599276314489465,G#,-13.254135341723511,minor,0.05627531050963126,0.3341540791802168,0.0747605372066239,0.24194097970629713,0.18355629405636423,146.2211496904388,136833.7775391052,4,71,0
rock,0.9606828338794122,0.868303978293863,F,-10.12941247386466,major,0.16450320947624214,0.41639307126299213,0.03329639592116503,0.3042500136586386,0.5828224356685031,127.85633019734368,200774.6342341917,4,74,0
indie,0.6005706610925062,0.4834631370619395,D,-23.808823456922976,major,0.02708486604345471,0.3900259605282271,0.02455317190737798,0.48711358628178525,0.5628959592884961,118.40715657497194,252172.24587195023,4,65,0
latin,0.6665024648742179,0.5300510354390252,B,-11.929100935719703,major,0.11038720947196079,0.524910489092418,0.20094596186219307,0.3215743821130554,0.17587843091469693,87.75231446787137,246012.99074778636,4,75,0
pop,0.614960997702101,0.31525226877895796,D#,-14.164071169410123,major,0.07151912112883489,0.32551392384772376,0.32794176877627,0.2653664148012058,0.726816923453328,146.56104368297468,224481.52523124474,4,64,0
r&b,0.8519239653043796,0.5065551467261743,A,-15.636459646707076,minor,0.1029330105520792,0.5203599771958701,0.04466884056567129,0.0865242635033891,0.6653418905977889,114.89136029869795,234873.67764107994,4,70,0
edm,0.7003937300520968,0.359335984138342,G#,-10.57589135376987,major,0.31225714385357684,0.6346340216841907,0.03753358735597926,0.09016250036665423,0.3476212092731003,114.92365118302935,223047.9424613844,4,61,0
indie,0.4058147004109146,0.4978479912456287,G#,-17.95627619506016,major,0.19290392409224108,0.14111322863755948,0.008974845405664381,0.40073861345786604,0.4502985959508586,135.3047912772824,243306.76320512994,4,68,0
pop,0.733667545464777,0.4425799445811254,D#,-19.72081422965227,major,0.05142342581760612,0.06043987714659883,0.04405325911249158,0.4088314819883692,0.4966617979363749,108.15594252362268,263684.6329114556,4,84,1
rock,0.8684802197858428,0.44534308883711876,F,-4.818895074403702,minor,0.3556226662693938,0.5191417012554294,0.003872120962640146,0.2708074074313016,0.5120531755088075,156.40591469870972,111235.92724426842,4,76,1
indie,0.9042535050519517,0.4902672229082687,G#,-19.368001138998792,minor,0.48352798452971274,0.3530210719635913,0.24225715183276206,0.29927273380487457,0.3679623356144565,122.12139759709488,198113.53153530744,4,69,0
rock,0.7893477028786788,0.5463106897362698,F#,-19.959729694480767,major,0.18206934389136445,0.4367833597890408,0.07323660816197278,0.2834640587344581,0.7319922829316322,106.35230564937098,89863.53611739496,4,80,1
rock,0.43743728275190863,0.7185567922279052,G#,-20.330794684236984,minor,0.07592949778491151,0.1635136049256504,0.14656560278860087,0.2065669113443677,0.4286506952855271,123.97367975137009,265071.9623208662,4,55,0
pop,0.7441635518484642,0.40990462454023,D#,-9.898195984772535,minor,0.18815073307442534,0.15902600871376757,0.1263427406164976,0.22276264886384603,0.5676648604907157,142.70159925125859,178471.4594601311,4,75,0
hip-hop,0.5908738668564998,0.5147345800746744,B,-12.818289171855845,major,0.037429744979114665,0.2715104882134612,0.04705721060155457,0.31412567939158953,0.24805813752278238,102.01513505719501,169013.02876432278,4,90,1
hip-hop,0.21797034169709037,0.667251006256084,G,-11.560783381671591,minor,0.1700447862116194,0.5440533517678846,0.15745294903044885,0.4292754941892209,0.0879394991803705,110.20903958203586,243308.6059754509,4,62,0
classical,0.6709837811375076,0.17448735332953885,D,-10.706870395350872,major,0.16845421635868593,0.06972235846553894,0.01977971216960706,0.0821418206110699,0.3794176610569112,142.11364482615642,282598.6517521638,4,42,0
hip-hop,0.28586118811137273,0.9313801606219669,G,-21.972995473641397,major,0.06692612317348011,0.41415860822787925,0.07463025880471967,0.1373330619039443,0.47847483776073896,145.10518527790043,247176.2317775609,4,84,1
rock,0.5780020642677365,0.7986567216906391,B,-13.693540718533345,minor,0.3072382917620541,0.5224318529280326,0.18034464602891787,0.23445441990429675,0.6546561598209515,87.34231452702707,227745.15881829412,4,60,0
r&b,0.7512297621019997,0.5997103979240104,A,-8.48114370351216,minor,0.27997053805409605,0.3910763555980088,0.13323771207756238,0.038882946362729494,0.49040420530924705,129.33627868137984,186931.41951081308,4,68,0
pop,0.5963181605690115,0.5352516389720029,D,-20.749928472480605,major,0.1967999415055748,0.09482062790247929,0.03758283032089834,0.37033011733026777,0.6984090533714543,153.1595504621503,167501.62452196277,4,79,1
rock,0.5623264348746018,0.5219066265935774,A,-17.755688099257497,major,0.15265044569962047,0.15328629431333368,0.13519074585380852,0.04694434732818843,0.25985364370672187,50.0,129183.78821856639,4,72,0
r&b,0.29178106465642484,0.38828852828463484,A,-17.356845833304323,major,0.16648531043919154,0.08112251349107924,0.20309160079611674,0.0537931248111611,0.31082314670247724,151.24957329559146,107975.20322332827,4,71,0
indie,0.79201300519837,0.9200988545614949,A#,-7.2870044269623335,minor,0.18034353356935712,0.18569360526140305,0.41855774755050146,0.22519895190181424,0.5706702319345165,173.11869922266052,102236.98310663326,4,61,0
edm,0.6440042684036322,0.27895724634901375,D#,-23.801585190970513,minor,0.10881019783986047,0.8382433468805529,0.04478068768706842,0.43377548176749553,0.25105631077794144,131.0368605537172,225316.51959803334,4,49,0
edm,0.6739937300816391,0.3552364019935949,G#,-4.725192667216657,major,0.010357746544485614,0.05228213746201751,0.039274724302569876,0.21419352300850567,0.5303583844196161,96.07812905421508,286623.4384798522,4,71,0
pop,0.4049340811773318,0.6831397504258788,B,-8.163761442608802,major,0.16968220677028784,0.05491896937967598,0.028688058509425532,0.39936445369367163,0.35443103085631894,127.55681743369117,171895.2328118186,4,82,1
classical,0.3663139148017817,0.8654718954173571,C#,-18.272932199518642,minor,0.009766890474107266,0.050697101124767864,0.012724559082952829,0.1738692017945181,0.5414073417935448,121.06185232199284,255832.07380904164,4,73,0
pop,0.8209206792935597,0.7636046210831544,C#,-8.119226212760438,minor,0.14410772305742023,0.021563586827105824,0.010955266531810785,0.6864780033238053,0.4542691119410032,78.75466145657899,248876.2472753514,4,100,1
latin,0.592080796660504,0.7195218146653793,B,-7.165716193827482,major,0.0767771716127879,0.13432048319224088,0.18359481039335404,0.06883912914812017,0.5136560451178681,63.08601125844194,202521.149266617,4,86,1
hip-hop,0.6457581175691487,0.5358146585007008,G,-15.058675582120776,minor,0.04657782862006907,0.06903068430073822,0.004456751029529976,0.03106857429528907,0.6635887903046095,92.19163053251992,226056.4595719889,4,88,1
classical,0.5308373248945873,0.28405183592779965,A#,-19.873509401333358,major,0.21815875874717244,0.09718074672199498,0.012315364612057827,0.1643957695094816,0.40206757397742615,64.30958213866023,185948.6676435182,4,69,0
r&b,0.5630477544410997,0.4310612347233714,E,-2.294052273288223,minor,0.01759634193948635,0.3175276609617507,0.001353783268530194,0.12671303607350523,0.2570864962419681,105.88516832723761,156635.46239104783,4,75,0
r&b,0.5395963740009386,0.6055296568417774,D#,-4.863071302453399,minor,0.07430025191743575,0.4564375953918536,0.008738335312339158,0.2266855847868825,0.2523580803353897,97.12044347656004,391185.1534293142,4,72,0
pop,0.7839302340826764,0.6469609308519491,F#,-11.225215547551159,minor,0.11749996370206445,0.3045759285073422,0.03663320286318847,0.02158240469111169,0.38870650395201123,100.68230357982938,209321.52240903262,4,70,0
rock,0.8019482259052821,0.5299693373436893,D#,-22.73574992364766,major,0.2546596078420995,0.2633987988793614,0.049202833753690056,0.10255528417484495,0.37765631822309925,107.32572507689201,188230.1260056052,4,86,1
edm,0.5124358738544377,0.5613455490168253,D,-18.347207132951862,major,0.1302826320891906,0.4903371372909915,0.07736995984843062,0.08848554551419678,0.6096018044523758,133.79603417314968,236365.04015157747,4,75,0
r&b,0.7259491802690379,0.9304929516107424,C,-11.735535977398074,major,0.0412962425313376,0.4485497524045794,0.15614984593195808,0.40110494485198894,0.6585157215902661,118.20854062716933,300049.43998248223,5,87,1
pop,0.6862218705739929,0.5674640401135113,B,-13.898558263058689,major,0.16718535027893164,0.3640550313383712,0.08066444202221867,0.11360288508548488,0.3780883129566533,73.93424458713551,194732.67110827297,4,68,0
jazz,0.6448434251408216,0.635578449276114,E,-7.777876258566071,major,0.12425020966782611,0.4952526881152913,0.04004811152106779,0.13504506454154822,0.6409624184235405,123.23897817636593,184188.92161491307,4,64,0
indie,0.4604097842655282,0.8128848300449665,F#,-1.1099892533024338,major,0.14171896145443622,0.722285289373902,0.11699866052272233,0.1509915592184524,0.492299574645644,161.6106196947752,270600.068992939,4,55,0
hip-hop,0.4346664921869922,0.5299897162208603,C#,-10.274893855101276,major,0.1605234777687192,0.07431984589946777,0.3682089889289684,0.3088894169422299,0.38627339222044144,151.1213704560799,304877.1521898271,5,64,0
latin,0.4451776247866183,0.7572408354989645,D,-18.187192197332898,major,0.08187625804677622,0.04356454242536069,0.06562521834172517,0.30125109192874855,0.24781115582086938,123.24646663584163,213581.7655772604,4,82,1
rock,0.40339132391978166,0.3384659200963917,A,-18.238691027641988,major,0.11819567874807048,0.2187370860888468,0.002805458010916686,0.2960371288288085,0.8075077292482471,132.81777261428692,128709.45899428077,4,68,0
rock,0.9385614280921016,0.412935311645998,C#,-1.4673329598767495,minor,0.10868244538641411,0.22140167715189316,0.16397037086549524,0.14001851969470766,0.30226103842859947,202.65051654050967,258280.79565491984,4,70,0
hip-hop,0.5366314265583916,0.6394678125003088,A#,-14.326410377358165,minor,0.04935593476936558,0.18584811192497191,0.0016972841001914965,0.43254413933025954,0.6550636945737991,114.7145396344843,185468.14270578246,4,79,1
edm,0.49121878210596936,0.37360736909193604,C,-12.758000670431649,major,0.10186913345175126,0.36645968957046243,0.05708784034338515,0.06656073897259926,0.5528303931039678,131.3963645198986,175543.46037567095,4,58,0
r&b,0.846685921862926,0.7560481146049678,F#,-21.091370378875688,minor,0.052612038863214236,0.17746209247695302,0.04012109778650924,0.18982610620330728,0.5326668844733944,131.69536890190753,137020.03876872882,4,94,1
rock,0.6378758379917691,0.5562668118652505,G#,-15.390646700312665,major,0.04456722232420816,0.19239960090824615,0.03087074897382197,0.22968169034726937,0.705011655565913,97.13216282161898,184275.07439017989,4,74,0
edm,0.39517321354932905,0.9343504757871512,A,-15.036612193262727,major,0.053099000054276896,0.026523858390433426,0.05052488583983662,0.13145601864550663,0.625987762650625,146.266174856757,254248.21514135838,3,54,0
r&b,0.5172929042798003,0.5924128150024761,G,-2.061904779658498,minor,0.061420019342565864,0.25477223966914864,0.08461074219993775,0.2229377601865361,0.21417966528415375,86.31503535709439,242869.73477001963,4,65,0
r&b,0.6745268217140578,0.19819354099647354,E,-5.567686454875094,minor,0.05692432077078386,0.20181273852170398,0.10525294376119139,0.38811604678370215,0.2574492947118681,93.61475334377872,247488.6679467842,4,79,1
pop,0.691514065306809,0.6938188659139026,C,-18.504196022368877,major,0.11231199658038032,0.5027838075681323,0.033315802921700846,0.1621937577083826,0.5226665366772507,111.46416175321079,261360.9510683878,4,86,1
indie,0.6133343495198543,0.7439040062279096,C,-7.5092061709029,minor,0.01262304378567507,0.30406236517255153,0.17772464914697977,0.3230899508360918,0.4515565797365917,96.57149597812673,221566.08159468696,4,73,0
rock,0.37535734801021464,0.7609442486787904,A,-17.86112034324323,minor,0.19813791642847556,0.6137805747183318,0.032775470761309204,0.37219516193390617,0.6388802271763364,122.88076647365915,217947.85671584474,4,55,0
hip-hop,0.9264945406202879,0.6914881028035562,C,-22.451296051343174,major,0.26530164793740496,0.24358940526975467,0.10840489942574112,0.38154971929707715,0.2353899927986095,98.8089843802882,206175.41304439525,3,88,1
hip-hop,0.6497668833431154,0.7162408529775717,E,-4.427663959273016,minor,0.07245944845764182,0.4886998404456684,0.014657570542389987,0.11027175394824619,0.4638691719864668,136.55965049326758,315819.6354173878,4,83,1
rock,0.41831833745401553,0.4167109115048294,G,-14.71213582260525,major,0.08246948904256131,0.20262929119442544,0.0319576516930474,0.36339354849797334,0.3942779048584814,120.81976348244214,338658.79273705964,4,53,0
indie,0.8002600461225923,0.6763708462354308,A,-24.945930527367622,major,0.2358700121941641,0.33202982101073164,0.18880982134373397,0.060683491288716425,0.5897072379752621,125.0980168071687,229650.29622102538,4,69,0
hip-hop,0.6231671415292388,0.5445766764406487,F#,-17.90634077302299,major,0.05376375715327565,0.1262419159507761,0.15849419134062245,0.17207539220497559,0.48774948923141026,113.10745117848806,269882.9515588452,4,72,0
r&b,0.7168943565018047,0.6719978278009383,A#,-5.304788020993083,major,0.11289782921920195,0.34142237828882727,0.031838732985496145,0.48594469509781196,0.34944217431487695,142.54679569528454,210963.2841052224,4,82,1
pop,0.8472974717748731,0.39069954281145974,D#,-20.381166079229043,major,0.031901360843821336,0.424223492648879,0.16176339086131,0.2657726484131996,0.202743905093742,75.16332367466535,82227.08328322733,4,63,0
rock,0.7777278579886969,0.6979749679002052,E,-10.794285227848702,minor,0.13799472898767862,0.1546577795176974,0.00938227797174064,0.04433899289098259,0.7202265863462171,100.40670596966825,180620.18892665347,4,84,1
country,0.4540124308939535,0.5962737393687537,C#,-8.264317504520115,minor,0.06005814883804085,0.05860995077478683,0.14644097396031383,0.17781915086687733,0.38501514069444337,131.7811237089522,133285.89857022156,4,58,0
latin,0.5444177889189435,0.5759124469738197,G,-7.890765754863427,major,0.05386207105859538,0.454039844771486,0.1800315467861288,0.08921594685464129,0.7424209997913547,87.12346608553548,193280.9904353544,3,76,1
pop,0.5922270103640676,0.24206058353244878,G,-24.79150826298395,minor,0.1681897621884955,0.21402020392213247,0.06019575398627546,0.19780519388505965,0.4423814087446878,105.99305591423477,247337.40293517755,4,58,0
rock,0.4998682740883445,0.45992589466347933,F,-13.084746350759916,major,0.14951166504859334,0.1856198566725879,0.0608290159020573,0.2089289894315744,0.47465707520976436,143.70806765975033,376423.58492738777,4,58,0
hip-hop,0.6658476052045713,0.6061464367226975,F,-16.380490753059867,major,0.2892800338965985,0.22471836215397475,0.05365320290777299,0.39258956648326626,0.5999383126464595,149.13866019706757,342713.20871169574,4,82,1
rock,0.3297247137101211,0.4658560135781919,B,-10.99264125693974,minor,0.041095479905343554,0.25724377015412453,0.19465860363978066,0.44445583909886666,0.2475059214954068,103.74886551953635,220020.4395202079,4,64,0
latin,0.3988571057688421,0.6285678265542185,A,-20.781327986890105,major,0.06926177316870243,0.16939013928561997,0.026520613976015347,0.0507368430744594,0.30796736373547007,149.6100762638908,207089.19989773055,4,77,1
latin,0.46247148385389963,0.3797936804444189,E,-21.42259115976473,minor,0.011755581110532966,0.05007173234983406,0.13399649071814523,0.2606361108694787,0.4241617930095669,128.01263377625583,90160.25666781513,3,77,1
hip-hop,0.5646824147487877,0.7267316667794594,F,-5.3999749238390145,major,0.11615007436955511,0.15170892862969257,0.056479657084774086,0.22475840498291985,0.4406510487604284,103.91234724225006,210280.1068657225,4,80,1
classical,0.28866427005146716,0.7010460774501096,B,-16.02661384601786,minor,0.3997690902106366,0.17013368387212263,0.25611023531297783,0.08948843328067609,0.33303412065289983,127.36143907445488,106153.69323197294,4,66,0
edm,0.650748568299832,0.7348468172351861,E,-23.839871095528075,major,0.2736287385239056,0.38515694047533255,0.03606342197558799,0.2566277707712325,0.5157493480035142,172.37518922359726,155235.79710867943,4,76,1
hip-hop,0.5415502598294035,0.3457517609369455,G,-1.5105413173090874,minor,0.13700604963838928,0.31464388729708487,0.03428872986658944,0.26307902266426086,0.45557036623737696,154.24377369190785,214489.5792312983,4,77,1
rock,0.5686773597436616,0.6418374150518571,D#,-7.585628330579265,major,0.29080713870311176,0.3933678423880849,0.028170446556311648,0.10426445421290945,0.7774451375631662,123.71488449520058,292670.57603713707,4,72,0
edm,0.4123732497206204,0.5917949849924593,A#,-0.6137392339355046,major,0.2456397332096545,0.2904815750163961,0.013034476391611281,0.21653543123293612,0.6677460386454398,161.70265134446862,144532.98654087912,4,75,0
edm,0.5492989481876135,0.6186779752560748,E,-24.41678770675571,major,0.027789594989033127,0.34194286850694006,0.004185746513011979,0.1517367855353838,0.6695189456951853,148.26479584844392,194156.82747652254,4,66,0
rock,0.7398847411483488,0.5310821266343676,F,-13.647451341170639,minor,0.09634555952344889,0.2974258574211199,0.028196412223750918,0.24893559380766353,0.6325111799461317,77.44216329104412,137024.7632010939,4,77,1
rock,0.6645260835889327,0.7942319806650637,G#,-12.143784254459684,major,0.030646341776444673,0.5902653985217137,0.12380809339932629,0.09316554627562333,0.36389496766909246,93.43514732751106,335384.5813050746,4,75,0
pop,0.670450290461782,0.8029194938255009,G#,-14.797493906394612,major,0.11127252631679707,0.12700253849283422,0.04859318992305805,0.32543979324873407,0.4298848187092417,87.62137977582483,294641.159516001,4,76,1
latin,0.5568463982808164,0.08538762411989163,D#,-17.56275153016543,minor,0.018040962497148115,0.39582190972179593,0.0032308900666428715,0.12192482323967546,0.5104158638542866,96.4291492205233,177394.53100679218,4,74,0
rock,0.573809005649675,0.4982799927967985,C#,-23.471536641785956,minor,0.0913215768259293,0.378710896832145,0.39013312176086096,0.39495633102020306,0.5212505826179812,89.35141347813185,339284.283850328,4,62,0
pop,0.5032973570953905,0.5380107214129757,C,-20.04367906267941,minor,0.26560620713491523,0.18702904836045858,0.03320350216010157,0.3349902053168144,0.33144769925600126,112.33768278209246,307555.1559178092,4,61,0
r&b,0.6010798997878566,0.5276480607525504,D,-9.679080545270926,minor,0.023825940276257562,0.05618126877409302,0.002728286005726975,0.015007034933874777,0.6762062550832828,132.3824332414142,181579.2414648645,4,77,1
classical,0.76260981098319,0.7683041664270437,G,-22.580963554465725,minor,0.2367244481930461,0.10315322548695496,0.003077844749442442,0.1833615978295534,0.5482399249803968,109.91761282109206,203930.74165330533,4,70,0
classical,0.4936382392590713,0.6032209689131734,D,-19.06736167075882,minor,0.12918160462581446,0.08420421010436512,0.005934293249461028,0.15495160919902645,0.42463074293940783,110.55503538152664,262406.70070593973,4,67,0
hip-hop,0.4099140643737119,0.77324562170479,C,-21.88340084097736,minor,0.1567741654450552,0.19205688393008433,0.3032312876835961,0.16837210293628313,0.730170696386325,133.53679758069512,287992.02785985445,4,87,1
pop,0.6304538247349414,0.3254801473795295,A,-8.968843866481954,major,0.17352117996576633,0.6321593816995148,0.8996067160893505,0.2814812629687232,0.7460810412417661,137.1118543930031,246434.2569698538,4,54,0
rock,0.6696099742983039,0.5895657955846952,A,-5.061899921235778,major,0.09165035610717252,0.5355467251926419,0.12826451961408475,0.3125582254627228,0.5964409618553385,118.46194550180554,195994.73953109415,4,80,1
pop,0.6213047554006653,0.3207294354766939,E,-15.376171516104042,minor,0.24348539502174146,0.32308221549519334,0.0063114604702817715,0.5127637005873866,0.883174681514046,127.61259166092542,211396.0316619755,4,73,0
classical,0.8338682809981606,0.7072942028855697,G,-6.704293188403451,major,0.08686752597548342,0.29859813517410744,0.06782980737515787,0.3586357560400471,0.7142186085660053,55.413391071818026,320434.02877928974,4,70,0
pop,0.4781977582245942,0.8042525174695135,A#,-17.306124990484516,major,0.08887522779844406,0.10086796239009706,0.04586896939156105,0.18632738263446708,0.6395331016321515,135.94807568797054,313586.5618501348,4,81,1
hip-hop,0.4256445918135138,0.481881168623194,A#,-12.018035630838527,major,0.11275238571059104,0.09897035079602969,0.004388557873141648,0.3107665006878619,0.5217883506842329,131.25087550784573,181198.5423974762,4,86,1
rock,0.8184182874130203,0.552492478373108,A#,-12.3459918016871,minor,0.11507020552689655,0.34759505302245547,0.001253862991905019,0.41285146459876065,0.7450094829604743,164.46595689763097,69319.56172167699,4,75,0
hip-hop,0.6477393532243341,0.6855752376745818,G,-8.972450429258853,major,0.038244154486298615,0.3982627386193801,0.14866337623905515,0.09417955304651598,0.732015620877054,134.2055074407605,152977.19797513384,4,83,1
latin,0.7789492114472455,0.8646232495252832,C,-2.184543390827052,minor,0.08204664596174295,0.41467555429018593,0.04800923404718723,0.10344073500997794,0.21667708006330041,139.87808539512983,136016.8439483613,4,90,1
rock,0.7390916083462812,0.6539183452414921,F#,-15.295029340911032,minor,0.07567950809379997,0.2983432080041141,0.004487196731005351,0.4325344563407947,0.39750196524434156,67.97187904123807,164594.4484540917,4,59,0
pop,0.9033259893564808,0.4225061069691674,G#,-4.249929557602265,minor,0.10952885991704842,0.6302051283042083,0.14600243899523385,0.31335909037849313,0.6261592981564245,87.80141519137227,246892.76798977898,4,69,0
hip-hop,0.5255744829819003,0.5402205423545252,A,-23.68777836077105,minor,0.03212088781285982,0.11948250373991887,0.020109125734602717,0.26660319432270985,0.7149535348853306,130.76863884558523,241835.37940623256,4,84,1
